x,y,z,vx,vy,vz,temperature,density,pressure,is_star
0.70979,0.56058,0.53573,14.69449,20.08584,7.27633,0.55853,57637.15234,32207.90039,1
1.93125,-0.53616,1.39359,29.17904,-24.93977,24.91397,0.38376,11789.25586,4526.49707,1
0.48408,0.38158,0.43331,1.86064,13.36320,-17.73701,1.36434,128003.57031,174727.20312,1
-0.61094,-0.90374,0.92592,-20.50576,-31.72248,21.32650,2.85879,41481.95312,118647.38281,1
0.30729,2.31682,-0.28323,-6.83992,40.64526,-15.30201,0.57527,11789.25586,6785.35205,1
-0.56634,1.17400,1.19065,-31.22393,22.51393,8.30035,0.93415,11789.25586,11018.49023,1
1.83137,1.18308,0.36287,34.89256,21.00711,-0.31548,0.16930,11789.25586,1996.94141,0
0.89044,0.60122,0.16574,-1.18030,0.07455,-0.76310,0.84663,112437.84375,95240.82031,1
0.48275,0.35945,0.44384,-6.11181,2.14118,3.07936,1.20923,99742.12500,120671.55469,1
0.83286,-0.98532,1.86339,14.31355,-30.09839,36.95046,0.55918,11789.25586,6595.61816,1
-0.83316,-1.89493,0.49114,-34.11599,-56.24194,1.87648,11.64312,11789.25586,137332.37500,1
1.52822,-0.55989,0.51289,14.09048,-15.99039,-4.71528,1.16330,11789.25586,13721.26953,1
1.70373,0.17287,1.30221,32.87452,-1.76651,25.36073,0.18876,22070.76562,4168.09424,0
-0.23993,0.12596,0.05806,-15.43906,-1.56334,-5.03209,2.91597,33650.57422,98173.23438,1
-0.60064,-0.51922,2.49915,-38.79429,-18.25269,41.25917,1.22199,20731.23828,25345.97461,1
-0.06172,0.73588,-0.35999,-4.75568,9.94393,-10.60306,1.55435,11789.25586,18333.83789,1
-0.62257,1.41090,1.53837,-29.25554,20.43483,26.73765,0.53436,11789.25586,6302.91162,1
0.65871,0.47465,0.46809,1.76017,10.54303,7.89553,0.94242,13745.48535,12960.55273,1
0.72638,0.54880,0.55690,14.07713,-21.51128,14.43758,0.55748,100060.89844,55810.21875,1
3.14284,-1.41586,0.17435,60.85210,-46.74473,-4.84915,0.73189,11789.25586,8632.76758,1
0.52656,0.45555,0.45573,6.86658,-6.08471,-16.69804,1.05994,57058.39062,60508.75781,1
1.12306,1.49201,0.81474,14.89067,20.55851,13.68759,0.16881,57714.08984,9747.46289,1
-0.22675,0.10627,0.08277,-17.31631,-5.12839,-1.75605,2.86321,74376.78125,213062.54688,1
0.10891,-0.45128,-1.11930,-17.41066,-12.27090,-41.28111,7.75203,11789.25586,91436.37500,1
0.56439,0.09473,1.52125,9.10421,-4.86225,27.15419,0.37904,11789.25586,4470.81250,0
0.19734,-0.32981,-0.84531,-10.52764,-19.59366,-26.97539,5.47717,11789.25586,64604.00781,0
0.53168,0.47251,0.48615,2.29733,3.61277,-9.15867,1.08203,50338.38281,54495.14062,1
1.44003,-0.03011,1.05540,26.22763,-2.14237,18.34112,0.32779,11789.25586,3866.32935,0
-1.14020,2.30373,2.05726,-42.07184,42.88814,39.69559,0.28861,11789.25586,3404.19995,1
0.75147,0.81431,0.54065,-9.69191,7.18175,-7.98131,0.62012,11789.25586,7314.35400,0
0.72586,0.55076,0.55859,14.81492,-21.68756,18.14710,0.55483,93093.57812,51676.67969,1
3.29141,-0.33495,-1.44119,64.54122,-19.58296,-44.64346,0.96794,22459.13867,21750.02734,1
1.25037,0.03097,1.37520,8.66093,-1.38230,13.79800,0.46433,11789.25586,5476.82764,0
-0.75988,1.41314,1.65479,-23.61147,27.59111,34.42885,0.36855,21624.04297,7973.49756,1
-0.94672,0.27910,-0.78602,-33.90755,-9.94099,-28.67735,7.07226,18223.34180,128944.75000,1
0.46275,0.37697,0.46434,2.58026,4.86432,10.40711,1.29578,103757.65625,134513.85938,1
1.59213,0.32185,1.37297,28.14078,2.03956,29.65797,0.17083,11789.25586,2014.99780,0
